logD,caco2_atob_LogPapp,caco2_btoa_LogPapp,mppb_LogUnbound,hppb_LogUnbound
3.7,,,,
-0.1,,,,
2.135,,,,
1.4,,,,
7.9,,,,
,,,0.4983105537896013,
3.7,,,,
3.1,,,,
1.64,,,,
6.6,,,,
4.2,,,,
3.2,,,,
,-5.982966660701219,,,
2.3,,,,
5.7,,,,
0.125,,,,
,,,1.9400181550076632,1.9628426812012425
3.98,,,,
,,,0.8450980400142568,
2.6,,,,
1.1,,,,
2.32,,,,
,-5.718966632752273,-4.377475137596432,,
3.7,,,,
,,,,0.3424226808222068
4.46,,,,
,,,-0.22184874961636047,
1.4,,,,
,,,1.1058506743851437,
0.9,,,,0.04532297878665721
0.9,,,,0.43775056282038716
3.29,,,,
4.91,,,,
5.0,,,,
2.71,,,,
2.0,,,,
,,,,1.9400181550076632
2.3,,,,
3.91,,,,
3.3,,,,
,,,,0.20411998265592324
1.4,,,,
2.9,,,,
-1.11,,,,
,-6.173925197299173,-5.367542707815276,,
,-5.301029995663981,,,
2.1,,,,
4.15,,,,
,-4.843753809602656,,,
3.0,,,,
2.8,,,,
,,,0.7242758696007888,0.9242792860618819
3.7,,,,
3.7,,,,
3.3,,,,
3.4,,,,
3.5,,,,
3.67,,,,
,,,1.3010299956639813,
0.7,,,,
1.83,,,,
2.54,,,,
2.37,,,,
2.69,,,,
1.4,,,,
3.3,,,,0.14301480025409527
2.1,,,,
,,,-0.1549019599857414,
,,,,0.38021124171160703
0.9,,,,
7.55,,,,
,,,,1.9822712330395684
4.41,,-4.661543506395395,,
-0.83,,,,
2.5,,,,
2.1,,-4.590066876668706,,
2.15,,,,
3.1,,,,0.6334684555795862
1.0,,,,
3.6,,,,
,-5.795880017344075,-4.505149978319906,,
1.3,,,,
2.2,,,,
2.8,,,,
2.5,,,,
-2.96,,,,
3.9,,,,
-0.5,,,,
,,,1.761927838420529,1.7853298350107671
1.93,,,,
2.42,,,,
1.9,,,,
3.15,,,,
0.5,,,,
1.7,,,,
,,,,1.6233009890446972
,,,,1.6232492903979006
,,,,0.6989700043360189
2.7,,,,
3.0,,,,
1.8333333333333333,,,,
,,,,1.7622282842864745
4.6,,,,
1.4,,-5.221848749616356,,
2.1,,,,
,-5.2076083105017466,,,
,,,,1.9571281976768131
4.09,,,,
,,,,1.9637878273455553
2.2,,,,
,,,,0.20411998265592324
0.27,,,,
,-4.568958054664114,-4.413637776692134,1.235528446907549,1.5921767573958667
2.396,,,,
2.03,,,,
,,,1.4471580313422192,1.3222192947339193
2.7,,,,1.2787536009528289
,,,,0.5538830266438741
1.96,,,,
-0.54,,,,
,,,,1.4181354984252321
4.88,,,,
0.36,,,,
,,,,0.3502480183341618
,,,,0.330413773349191
-2.63,,,,
3.8,,,,
3.1,,,,
1.6,,,,
,-5.958607314841775,-5.638272163982407,,
1.54,,,,
-1.6,,,,
,-5.552841968657781,,,
3.5,,,,
,,,,1.505149978319906
,-5.045757490560675,-3.906578314837765,,
0.6,,,,
,-5.045757490560675,-4.698970004336019,,
3.5,-4.779891911959945,,,
,,,,0.3010299956639812
2.06,,,,
,-5.113509274827519,-5.050609993355088,,
3.9,,,,0.6532125137753437
4.7,,,,
4.52,,,,
3.2,,,,
,,,,-0.5228787452803417
1.1,,,,
2.8,,,,
2.5,,,,
,,,,0.8633228601204558
,,,,0.0
3.1,,,,
2.16,,,,
1.1,,,,
3.2,,,,
0.76,,,,
1.84,,,,
,,,,-0.22184874961636047
1.9,,,,
,,,-0.9208187539523587,
1.9,,,,
,,,,1.0038911662369108
,-6.522878745280337,,,
1.67,,,,
2.24,,,,
2.6,,,,
4.6,,,,
6.05,,,,
3.0,,,,
0.243,,,1.4955443375464486,
2.2,,,,
1.7,,,,
3.57,-4.585026652029182,,,
1.6,,,,
3.11,,,,
2.6,,,,
3.6,,,,
,-4.756961951313706,,,
2.5,-6.154901959985743,,,
2.5032,,,,
3.4,,,,
,,,,-0.3010299956639812
1.25,,,,
,,,0.8388490907372557,1.0374264979406238
-0.8,,,,
5.1,,,,
1.1,,,,
0.8,-6.958607314841775,,,
2.6,,,,
3.0,,,,
3.01,,,,
2.98,,,,
,-6.698970004336019,-6.301029995663981,,
3.9,,,,
4.5,,,,
,,,,0.5728716022004796
,-5.013228265733755,-4.22548303427145,,
4.3,,,,
,-5.721246399047171,-4.242603971206976,,1.0
,,,,1.88567212690112
2.8,,,,
3.19,,,,
1.1,,,,
4.85,,,,
,,,,-0.5228787452803417
0.7,,,,
0.92,,,,
-2.04,,,,
,,-6.698970004336019,,
4.15,,,,
0.295,,,,1.4771212547196624
2.7,,,,
0.7,,,,
5.8,,,,
,,,0.0644579892269172,-0.8239087409443023
1.8,,,,
,,,,0.7781512503836436
3.0,,,,
-0.45,,,,
1.9,,,,
4.6,,,,
1.9,,,,
2.1,,,,
1.15,,,,
,,,,0.5440680443502757
,,,,1.5587085705331658
3.2,,,,
5.38,,,,
1.0,,,,
3.2,,,,
3.2,,,,
,,,,0.5563025007672866
2.9,,,,
,-5.27043027369803,,,
1.6,,,,
1.58,,,,
3.11,,,,
,,,,0.643452676486188
2.0,,,,
3.291,,,,
,,,,1.5561818466529111
3.0,,,,
5.7,,,,
2.24,,,,
3.4,,,,
,,,,0.2528530309798947
3.0,,,,
4.12,,,,
,-4.570247719997592,-4.607303046740334,,
4.5,,,,
5.0,,,,
-1.4,,,,
-3.0,,,,
0.6,,,,
1.29,,,,
2.8,-6.0,,,
2.3,,,,
1.9,,,,
1.9,,,,
,,,,1.5936183081295359
1.2,,,,
3.4,,,,
1.7,,,,
1.5,-5.478861916295964,,,
,,,,1.5797835966168101
0.62,,,,
,,,,0.7923916894982541
5.52,,,,
3.6,,,,
0.8,,,,
,,,,0.5682017240669953
,,,,0.5563025007672866
-1.4266666666666667,,,,
5.6,,,,
1.04,,,,
5.01,,,,
,,,,1.7837249675153732
,,,,1.9962927185413215
4.9,,,,
2.96,,,,
1.82,,,,
-0.6233333333333334,,,1.8808135922807914,1.828917561616686
,,,,0.7403626894942439
,,,,0.2552725051033054
,,,1.0043213737826424,
,,,,1.5440680443502757
,-4.628932137728264,-4.696803942579511,,
,-4.327902142064283,,-0.39794000867203144,
4.1,,,,
2.566666666666667,,,,-0.04575749056067238
-1.78,,,,0.9947569445876279
,-4.522878745280337,-4.6020599913279625,,
0.45000000000000007,,,,
1.9,-4.437707135543525,,,
1.1,-5.23284413391782,,,
2.5,,,,
2.3,,,,
3.6,,,,
0.96,,,,
2.7,,,,
2.8,,,,
1.1275,,,,
-2.9,,,,
2.5,,,,
2.92,,,,
2.1,,,,
,,,,-0.19382002601611245
3.7,,,,
,-4.924453038607469,,,
-0.12,,,,
0.1,,,,
-1.31,,,,
,,,,0.3010299956639812
1.3,,,,
3.9,,,,
3.1,,,,-0.17392519729917247
2.2,,,,
,,,,0.5185139398778871
2.1,-4.991399828238082,,,
4.44,-5.0,,,
3.8,,,,
0.98,,,,
2.3,,,,
,,,0.5563025007672866,
0.9500000000000001,,,,
,-4.522878745280337,,,
1.31,,,,
2.2,,,,
,,,,-0.20065945054642143
,,,,0.07554696139252993
2.25,,,,
3.0,,,,
3.0,,,,
3.1,,,,
3.3,,,,
3.265,,,,
1.1,,,,
1.8,,,,
4.9,,,,
-1.1,,,,
,,,,1.999608958971417
,-5.508638306165727,,0.5563025007672866,0.17609125905568124
2.1,,,,
0.95,,,,
2.8,,,,
1.6,,,,1.8512583487190752
1.4,,,,
-3.036,-5.8696662315049934,-5.939302159646388,,1.7279477095447968
2.025,,,,
-3.1,-7.0,-6.698970004336019,,
7.25,,,,
0.59,,,,
1.9,-5.301029995663981,,,
1.4,,,,
1.12,,,,
,,,,1.0394141191761372
2.4,,,,
3.6,,,,
,,,,0.07554696139252993
3.6,,,,
,-6.522878745280337,-6.698970004336019,,
2.3,,,,
2.5,,,,
1.85,,,,
1.1,,,,
2.6,,,,
3.24,,,,
5.6,,,,
0.53,-5.853871964321762,-4.920818753952375,,
2.79,,,,
2.8,,,,
1.4,,,,
2.12,,,,
1.5,,,,
1.2,,,,
2.5,,,,
,,,,1.529173603261723
,,,,0.3222192947339181
2.44,,,,
3.1,,,,
5.2,,,,
,-6.154901959985743,,,
2.8,,,,
5.25,,,,
1.2,,,,
2.42,,,,
,-5.438898616350944,,,
6.0,,,,
4.68,,,,
-2.68,,,,
2.8,,,,
0.23,,,,
1.9,,,,
2.7,,,,
2.62,,,,
1.1,,,,
1.2,,,,
1.1,-4.721246399047171,-4.346787486224656,,0.9542425094393249
1.04,,,,1.4032921451582543
1.9,,,,
3.7,,,,
2.0,,,,
3.8,,,,
3.24,,,,
1.73,,,,
2.3,,,,
-2.8,,,,
2.1,,,,
2.0,,,,
,-6.301029995663981,,,
4.8,,,,
2.46,,,,-0.09691001300805796
3.0,,,,
2.9,,,,
5.1,,,,
4.3,,,,
1.7,,,,0.40823996531185
3.1,,,,
2.5,,,,
0.96,,,,
0.74,,,,
2.6,,,,
3.19,-4.804100347590766,-4.8996294548824375,0.6020599913279624,
3.58,,,,
2.25,,,,
0.36,,,,
,-4.701146923590294,,,
1.8,-4.853871964321762,,,
1.1,,,,
-1.4,,,,
1.8,,,,
2.08,,,,
1.9,,,,
,-4.856985199745905,-3.906578314837765,,
3.2,,,,
1.1,,,,
-0.38,,,,
,,,,-0.5376020021010346
,-5.721246399047171,-4.207608310501746,,
0.8,,,,
2.41,-4.712198270069774,-4.826813731587726,,
3.02,,,,
1.3,,,,
2.9,,,,
3.0,,,,
2.0,,,,
2.85,,,,
2.2,,,,
2.2,,,,
,,,,0.28103336724772676
2.3,,,,
,,,,1.146128035678238
2.3,,,,
2.7,,,,
3.4,,,,0.36172783601759234
2.6,,,,
2.8,,,,
2.1,,,,
,-4.619788758288394,-4.5376020021010435,0.9153998352122701,0.6253124509616738
2.4,,,,
,,-5.698970004336019,,
0.1,,,,
,,,0.0,0.6989700043360189
4.2,,,,
2.19,,,,
1.0,,,,
0.4,,,,
1.13,,,,1.4313637641589874
1.3,,,,
4.4,,,,
3.0,,,,
1.25,,,,
3.7,,,,
0.5,,,,
,,,,1.0484418035504048
3.23,,,,
0.2,,,,0.6627578316815735
-2.44,,,,
2.7,,,,
3.0,,,,0.5314789170422558
6.02,,,,
3.38,,,,
2.5,,,,
1.6,,,,
7.0,,,,
1.7,,,,
2.14,,,,
,,,0.8864907251724821,0.880813592280791
2.15,,,,
3.3,,,,
1.6,,,,0.6599162000698495
0.77,,,,
1.7,,,,
1.9,,,,-0.4436974992327134
-0.03,,,,
4.2,,,,
2.2,,,,
3.3,,,,
2.06,,,,
1.12,,,,
5.5,,,,
2.73,,,,
3.7,-5.468521082957745,,,
2.288888888888889,-4.225242231833976,-4.373813665072716,,1.487279816443069
2.31,,,,
,,,,1.8627870982353443
,,-4.585026652029182,,1.0
,-5.173925197299174,-4.7447274948966935,,
,,,,1.8512583487190752
2.78,,,,
1.1,,,,
4.72,,,,
3.0,,,,
3.6,,,,
2.36,,,,
3.13,,,,
,,,1.1760912590556813,0.6989700043360189
-0.2,,,,
6.11,,,,
3.6,,,,
2.28,,,,
0.6,-4.187086643357144,,,
,,,,0.2552725051033054
1.7,,,,
1.8,,,,
,,,,1.6127838567197355
,-6.045757490560675,-4.187086643357144,,1.1139433523068367
3.2,,,,
3.1,,,,
,,,,-0.5686362358410191
4.0,-5.0,-5.008773924307505,,0.43136376415898775
,,,,0.7781512503836436
1.8,,,,
3.5,,,,
2.38,,,,
1.3,,,,
3.6,,,,
2.0,,,,
-3.69,,,,
2.2,,,,
2.91,,,,
4.04,,,,
0.8,,,,
2.08,,,,
2.97,,,,
0.1,,,,
3.2,,,,
1.33,,,,
1.38,,,,
3.8,,,,
,-6.119186407719209,,,
2.7,,,,
1.75,,,,
3.18,,,,
2.6,,,,
,,,,1.703978825008386
-2.17,,,,
,,,,1.1139433523068367
3.04,,,,
5.3,,,,
0.46,,,,
,,,,0.8450980400142568
,,,,1.1445742076096164
,-4.6020599913279625,,,
,-4.899629454882437,,,
,-5.075720713938118,,,
2.7,,,,
0.44,,,,
,,,,1.2866809693549301
,-4.501689446210399,,,
,,,0.6901960800285142,
2.99,-5.111633269828763,-4.94692155651658,,0.5250448070368445
3.1,,,,
0.22500000000000003,,,,
3.8,,,,
1.6,,,,
-0.6074200000000001,,,,
0.03,,,,
,-4.3979400086720375,,,
0.9,,,,
3.5,,,,
3.08,,,,
2.0,,,,
,,,,0.6989700043360189
1.2,,,,
,,,,0.3404441148401179
1.4,,,,
3.7,,,,
-0.32,,,,
3.4000000000000004,,,,
,,,,-0.3010299956639812
3.72,,,,
2.9,,,,
3.4,,,,
3.3,,,,
2.7,,,,
2.3,,,,
1.1,,,,1.919078092376074
,-4.795880017344075,,,
2.49,,,,
2.8,,,,
1.4,,,,
2.38,,,,
4.62,,,,
1.87,,,,
1.6,,,,
,,,0.0,0.3010299956639812
3.2,,,,
1.6,,,,
3.7,,,,
3.6,,,,
2.0,,,,
1.09,,,,
2.0,,,1.4913616938342726,1.380211241711606
,-4.823908740944319,,,
,-6.031517051446065,,,
,-6.698970004336019,,,
4.92,,,,
3.14,,,,1.9885589568786155
2.2,,,,
4.08,,,,
2.0,,,,
-0.15,,,,
2.0,,,,
,-4.686343653381969,,,
2.0,,,,
0.00023,,,0.47712125471966244,-0.22184874961636047
3.62,,,,
-0.4,,,,
,,,,1.6009728956867482
1.75,,,,
2.07,,,,
,-4.356547323513813,,,
0.69,,,,
4.59,,,,
0.51,,,,
0.4,,,,
1.0,,,,
3.51,,,,
-1.3,,,,
1.2,,,,
3.5,,,,
2.2,,,,
0.75,,,,
1.7,,,,
,-6.045757490560675,,,
1.7,,,,
2.9,,,,
3.86,,,,
5.0,,,,
,,,,0.3502480183341618
0.5,,,,
1.0,,,,
3.7,,,,
,-5.698970004336019,,,
2.7,,,,
1.9,-5.154901959985743,,,
2.9,,,,0.8750612633917001
1.09,,,,
2.58,,,,
,,,1.9731278535996986,
1.8,,,,
4.16,,,,
,,,0.6989700043360189,0.47712125471966244
,,,,0.6901960800285142
0.07,,,,
,-4.619788758288394,-4.102372908709558,,
2.74,,,,
4.0,,,,
1.8,-4.795880017344075,,,
5.0,,,,
,-5.636388020107856,-4.504455662453552,,
,,,,0.7355988996981797
-0.54,,,,
1.75,,,,
2.01,,,,
,,,,1.557507201905658
0.16,,,,
1.1,,,,
2.2,,,,
6.7,,,,
1.8,,,,
,,,,1.0043213737826424
2.96,,,,
,,,,0.38021124171160703
2.71,,,,
2.42,,,,
2.2,,,,
3.96,,,,
,,,1.0413926851582251,1.4313637641589874
5.01,,,,
3.33,,,,
-0.11,,,,
2.4,,,,
1.44,,,,
2.6,,,,
4.1,,,,
3.7,,,,
3.17,,,,
,,,,0.8853612200315124
,,,,1.7403626894942439
,,,,1.591064607026499
1.4,,,,
3.65,,,,
2.72,,,,
5.51,,,,
2.59,,,,
1.29,,,,
1.41,,,,
,,,,1.948510768837657
1.4,,,,
1.6716666666666666,-5.465339424171556,-4.480172006224281,,-0.31875876262440916
,-4.9344202852715515,,,
4.1,,,,
1.0,,,,
1.6,,,,
2.6,,,,
2.2,,,,
0.76,,,,
5.76,,,,
1.3,,,,
,,,-0.18708664335714062,
,-5.327902142064283,,,
-1.96,-4.1112029325433195,,,
1.5,,,,
2.4,,,,
,-4.886056647693163,,,
3.4,,,,
2.13,,,,
3.51,,,,
3.2,-6.301029995663981,,,
1.9,,,,
,,,,-0.39794000867203144
1.71,,,,
,-5.236572006437063,,,
3.3,,,,
1.7,,,,
2.2333333333333334,,,,
3.25,,,,
,,,,0.0
-2.59,,,,
3.0,,,,
4.1,,,,
3.1,,,,
2.5,,,,
1.9,-4.455931955649724,,,
,-4.886056647693163,-4.886056647693163,,
1.9,,,,
3.4,,,,
,,,,0.9858753573083939
4.18,,,,
0.7,,,,
2.65,,,,
2.83,,,,
5.1,,,,
,,,,0.3979400086720376
3.44,,,,
1.2,,,,
-0.13,,,,
3.4,,,,
2.9,,,,
2.0,-4.696803942579511,,,
2.94,,,,
2.2,,,,
-0.05,,,,
,,,,1.3010299956639813
4.1,,,,
2.49,,,,
3.7,,,,
0.45,,,,
2.49,,,,-0.5850266520291735
1.0,,,,
1.46,,,,
3.2,,,,
3.4,,,,
,-5.166215625343521,,,
2.7,,,,
1.5,,,,
1.6,,,,
1.4,,,,
,,,,1.4471580313422192
3.8,,,,
5.6,,,,
,-5.790484985457369,-6.267606240177032,,
1.82,,,,
3.0,,,,
3.5,,,,0.20411998265592324
2.0,,,,
0.7,,,,
,,,,0.6020599913279624
2.1,,,,
,,,1.4313637641589874,1.7594160067690316
3.5,,,,
2.4,-5.008773924307505,,,
,-5.356547323513812,-4.292429823902063,,
3.36,,,,
5.77,,,,
0.06,,,,
,,,0.5051499783199064,0.7923916894982541
3.4,,,,
2.6,,,,
2.23,,,,
4.58,,,,
1.762,,,,
0.35,,,,0.041392685158222794
,,,,0.8283376000590044
3.3,,,,
4.33,,,,
1.35,,,,
5.8,,,,
,,,0.17609125905568124,
2.4,,,,
1.9,,,,
1.7,,,,
0.9,,,,
3.4,,,,
,,,,1.2375437381428744
2.74,,,,
6.0,,,,
2.6,,,,
,-5.0,,,
3.21,,,,
1.9,-4.337242168318426,,,
2.78,,,,
4.2,,,,
1.5,,,,
,-6.0,,,
1.8,,,,
2.4,-4.552841968657781,,,
2.03,,,,
,-4.327902142064283,-4.301029995663981,,1.1139433523068367
3.3,,,,
,,,,1.9995220131289038
2.48,,,,
4.45,,,,
-0.16,,,,
1.459,,,,
1.1,,,,
,,-4.251811972993799,,
3.4,-5.154901959985743,,,
1.92,,,,
2.63,,,,
1.1,,,,
-1.99,,,,
,-4.568636235841013,,0.9030899869919435,1.2041199826559248
1.7,,,,
3.22,,,,
5.4,,,,
,,,,0.2552725051033054
,-5.462180904926726,,0.6720978579357177,
2.7,,,,
,,,,0.36172783601759234
1.5,,,,
0.8,,,,
4.7,-5.823908740944319,-5.698970004336019,,
2.5,,,,
0.1,,,,1.6732052817790453
2.5,,,,
1.95,,,,
2.2,,,,
2.4,,,,
1.6,,,,
2.5,,,,
1.2,,,,
0.7,,,,
3.01,,,,
2.6,,,,
3.5,,,,
2.5,,,,
1.524,,,,
-0.74,,,,
2.6,,,,
3.6,,,,
5.06,,,,
3.0,-5.337242168318426,-4.522878745280337,,
2.8,,,,
0.1,,,,
4.67,,,,
2.1,,,,
,,,,0.4623979978989569
1.6,-6.0,,,
2.81,,,,
3.4,,,,
3.27,,,,
2.1,,,,
3.485,,,,
1.6,,,,
3.3,,,,
3.7,,,,
,-5.2076083105017466,,,
3.4,,,,
2.9,,,,
3.7,,,,
1.6,,,,
,,,,0.4623979978989569
3.42,,,,
,,,,1.3010299956639813
,,,,0.6989700043360189
2.4,,,,
2.8,,,,
-0.06,,,,
,,,-0.09691001300805796,
3.54,,,,
,,,0.07918124604762586,-0.12493873660829995
4.3,,,,
4.0,,,,
1.12,,,,
,-5.886056647693163,,,
2.5,,,,
1.75,,,,
,-6.017728766960432,-4.578396073130169,,
5.0,,,,
-3.06,,,,
,,,0.43136376415898775,
,-5.031517051446065,,,
2.4,,,,
,,-6.698970004336019,,
,-4.3979400086720375,-4.3979400086720375,,-0.9208187539523587
2.0,,,,
,,,,0.27875360095283025
,,,0.6334684555795862,
1.005,,,,
2.5,,,,
1.4,,,,
2.4,,,,
,-4.174573882232177,-5.1249387366083,,
,,,,0.2528530309798947
,-4.458420756053419,-4.51427857351842,-0.6989700043360126,
0.53,,,,
2.373333333333333,-4.060480747381382,,,0.36172783601759234
1.8,,,,
0.1,,,,
-0.75,,,,
0.96,,,,
3.1,,,,
3.4,,,,
3.0,,,,
4.13,,,,
,-6.028724151261895,-5.026410376572743,,
5.29,,,,
5.68,,,,
2.5,,,,
,,,,0.47712125471966244
1.9,,,,
,-5.2076083105017466,,,
3.78,,,,
2.5,,,,
1.6,,,,
2.7,,,,
,,,1.0413926851582251,0.0
3.0,,,,
3.4,,,,
3.65,,,,
,,,,0.9395192526186187
1.8,,,,0.3010299956639812
5.25,,,,
,-6.301029995663981,,,
,,,,0.5634810853944102
0.4,,,,
,-7.698970004336019,,,
2.2,,,,1.395850376018781
,,,,-1.0000000000000246
,-5.327902142064283,-6.337242168318426,,
3.3,,,,
3.3,,,,
,-4.694648630553377,,,
1.72,,,,
1.65,,,,
,-5.376750709602099,-5.872895201635193,,
1.93,,,,
0.55,,,,
0.7,,,,
,,,,0.9858753573083939
,,,,0.5158738437116792
1.5,,,,
0.7,,,,
3.7,,,,0.0
1.1,,,,
3.8,,,-1.0000000000000246,-1.0000000000000246
2.0,,,,
1.7,,,,
4.1,,,,
,-4.552841968657781,-4.795880017344075,,
5.4,,,,
-0.33499999999999996,,,,
,,,,0.38021124171160703
-1.03,,,,
2.0,,,,
1.45,,,,
,-4.777283528852417,-4.437707135543525,,
1.8,,,,
3.0,,,,
,,,,0.9222062774390164
4.1,,,,
,-4.298432014944073,,,
,-5.214670164989233,,,
,,,,1.7371130943059612
,,,,1.2253092817258628
1.1,,,,
1.7,,,,
1.35,,,,
6.9,,,,
0.0,,,,
,,,,0.27875360095283025
,,,-1.22184874961634,
2.1,,,,
,-4.402743717074858,-4.4196453388934085,,1.60422605308447
,,,,0.14921911265537885
2.8,,,,
3.7,,,,
1.28,,,,
3.32,,,,
3.2,,,,
4.4,,,,
,-4.886056647693163,,,
3.6,,,,0.07918124604762586
2.4,-4.5376020021010435,,,
2.4,-4.42021640338319,,,
3.39,,,,
1.3,,,,
0.8,,,,
1.5,,,,
,-5.6020599913279625,,,
4.6,,,,
2.2,,,,
,,,,0.28103336724772676
,,,,0.9542425094393249
3.3,,,,
5.7,,,,
4.4,,,,
1.5,,,,
3.19,,,,
,,,-0.3665315444204066,-0.18045606445813356
6.5,,,,
,,,,0.6599162000698495
0.82,,,,
0.93,,,,
3.1,,,,
3.2,-6.522878745280337,,,
3.1,-6.3979400086720375,,,
,,,,1.462397997898956
,,,,1.0038911662369108
1.6,,,,
2.245,,,,
1.4,,,,
2.7,,,,
2.3049999999999997,,,,
1.66,,,,
1.9,,,,
2.7,,,,
2.2,,,,
3.8,,,,
-0.42,,,,
2.62,,,,
0.77,,,,
0.27,,,,
2.0,,,,
4.5,,,,
-0.06,,,,
2.2,,,,
3.6,,,,
2.7,,,,
2.99,,,,
2.0,,,,
,,,,0.5538830266438741
1.24,,,,
,-5.262807357295263,,,
1.2,,,,
,,,,0.46686762035411045
3.6,,,,
2.55,,,,
2.8,,,,
2.8,,,,
0.53,,,,
2.2,,,,
5.28,,,,
3.13,,,,
0.63,,,,
,-5.681936665037238,,,
3.2,,,0.0,
3.98,,,,
3.4,,,,
3.1,,,,
,-4.886056647693163,-4.119186407719209,,
0.98,,,,
3.5,,,,
0.4,,,,
,-6.638272163982407,-6.136677139879544,,0.07918124604762586
,-5.142667503568732,,,
2.8,,,,
2.1,,,,
2.4,,,,
2.2,,,,
2.96,,,,
,-6.221848749616356,,,
3.6,,,,
2.2,,,,
-1.8,,,,
-0.37,,,,
2.6,,,,
0.39,,,,
1.6,,,,
3.0,,,,
3.11,,,,
2.9,,,,
4.7,,,,
5.8,,,,
5.71,,,,
,,,0.2552725051033054,
4.6,,,,
,,,,0.17318626841227255
,,,,0.389166084364533
,,,,0.11394335230683582
3.0,,,,
3.0,,,,
2.8,,,,
2.95,,,,
2.3,,,,
2.0300000000000002,,,,
1.17,,,,
0.53,,,,
0.4,,,,
2.0,,,,
-3.3,,,,
,,,,-0.3767507096020978
-3.98,,,,
,-4.927015255372069,,,0.44715803134221876
3.0,,,,
5.1,-6.522878745280337,-4.920818753952375,0.3010299956639812,
,,,,-0.8239087409443023
4.7,,,,
1.2,,,,
3.4,,,,0.43136376415898775
,,,,0.47712125471966244
2.5,-4.6777807052660805,,,
2.43,,,,
0.8,,,,
0.05,,,,
3.42,,,,
1.93,,,,
3.0,,,,
2.9,,,,
,-5.721246399047171,,,
3.16,,,,
4.49,,,,
-0.2,,,,
,,,0.3424226808222068,
1.0,,,,1.1958996524092338
,-4.94692155651658,-4.847711655616943,,0.681241237375587
2.5,,,,
2.516666666666667,,,,0.9510945568416631
,-5.366531544420414,-5.055517327849832,,
5.0,,,,
0.6,,,,
,,,0.8450980400142568,0.6020599913279624
,,,,-0.22184874961636047
2.4,,,,
-0.82,,,,
,,,0.7781512503836436,
,,,0.5563025007672866,
0.87,,,,
,,,0.17609125905568124,0.27875360095283025
1.1,,,,
1.3,,,,
3.36,,,,
1.9,,,,
2.8,,,,
4.22,,,,
4.9,,,,
3.77,,,,
1.0,,,,1.9912260756924949
,-5.102372908709558,,,
0.63,,,,
2.7,,,,
,-4.461175011062096,-4.821598658466245,,
,-6.698970004336019,,,
1.7,,,,
,,,,0.23044892137827466
2.35,,,,
,,,,0.20411998265592324
,,,,1.0394141191761372
1.4,,,,
5.0,,,,
4.1,,,,
3.85,,,,
2.1,,,,
2.0,,,,
2.2,,,,
2.73,,,,
4.733333333333333,,,,
,,,,1.767526899408382
,,,,1.6175245348862923
1.6,,,,
1.07,-4.978810700930062,-5.080921907623926,,
,-4.638272163982407,,,
4.2,,,,
1.4,,,,
2.84,,,,
5.4,,,,
2.7,,,,
0.0,,,,
,-4.508638306165727,-4.292429823902063,1.130333768495006,0.9138138523837168
,,,,0.9542425094393249
,,,0.9590413923210933,
3.0,,,,
,,,0.5563025007672866,0.8195439355418683
3.8,,,,
2.8,,,,
3.6,,,,0.8573324964312686
2.4,,,,
3.34,,,,
1.8,,,,
3.3,,,,
3.38,,,,
-3.4,,,,
,,,,0.9542425094393249
,-5.522878745280337,,,
0.32,,,,
2.6,,,,
2.1,,,,
4.99,,,,
5.4,,,,
2.6,,,,
3.2,,,,
2.39,,,,
6.34,,,,
4.19,,,,
2.9,,,,
,,,,1.6625689669332602
4.6,,,,
3.51,,,,
7.37,,,,
2.7,,,,
2.7,,,,
2.5,,,,
2.95,,,,
3.1,,,,
-0.21,,,,
,-4.617982957425132,-5.823908740944319,,
2.79,,,,
-2.4,,,,
2.68,,,,
2.4,,,,
3.6500000000000004,,,,
1.55,,,,
,,,,1.4473131088235682
1.95,,,,
3.4,,,,
2.0,,,,
,-4.662740460249724,-4.134303940083929,,-0.9208187539523587
4.99,,,,
0.9,,,,
,,,1.568201724066995,1.662757831681574
2.4,,,,
2.5,,,,
,,,,-0.3010299956639812
,,,-0.09691001300805796,
,,,,0.14301480025409527
2.55,,,,
3.3,,,,
,,,-0.1549019599857414,-0.1549019599857414
2.51,,,,
0.1,,,,
5.0,,,,
1.4,,,,1.0969100130080565
2.9,,,,
3.4,,,,
,-6.3979400086720375,,,
3.85,,,,0.0
1.7,,,,
4.5,,,,
,,,0.8109042806687004,0.4183012913197462
4.7,,,,
,,,,0.3010299956639812
3.7,,,,
2.0,,,,
3.92,,,,
1.0,,,,
,,,,0.11394335230683582
1.9,,,,
2.0,,,,
3.21,,,,
1.55,,,,
,,,,1.2855573090077737
,,,,1.130333768495006
0.2,,,,
0.8,,,,
,,,0.20411998265592324,0.7824726241662864
2.65,,,,
1.0,,,,
,,,,0.3010299956639812
0.9,,,,
2.09,,,,
2.8,,,,
5.6,,,,
1.7,,,,
2.71,,,,
3.52,,,,
1.3,,,,
1.3,,,,
1.99,,,,
,,,1.2304489213782739,
4.1,,,,
2.61,,,1.1986570869544226,-0.5228787452803417
1.9249999999999998,,,,
1.8,,,,
2.68,,,,
2.4,,,,
,,,1.8692317197309762,1.9395192526186185
,,,,-0.09691001300805796
3.3,,,,
4.5,,,,
1.0,,,,
1.4500000000000002,,,,
2.7,,,,
,,,,0.0
1.62,,,,
0.5,-5.045757490560675,-4.853871964321762,,0.3222192947339181
0.5,,,,
6.05,,,,
,-5.7447274948966935,,,
